"country","year","province","municipality","municipality_normalized","waste_generation_tpd","managed_waste_pct","unmanaged_waste_pct","leaked_to_environment_pct","rdf_status","wte_psel","composition_match","food_waste_share_pct","paper_cardboard_share_pct","plastic_share_pct","paper_plastic_share_pct","combustible_dry_share_pct","reported_component_sum_pct","municipality_feedstock_risk_score_0_100","municipality_feedstock_risk_level","risk_formula_note"
"Indonesia","2025","Sulawesi Selatan","Kabupaten Bulukumba","kabupaten bulukumba","192.27","0.22","0.78","0.78","Penjajakan","Tidak Ada","matched","28.5","9.25","15.18","24.43","59.23","100","60.95","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kabupaten Bantaeng","kabupaten bantaeng","108.63","0.56","0.44","0.44","","Tidak Ada","matched","30.13","10","14","24","56.5","100","50.9","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kabupaten Jeneponto","kabupaten jeneponto","211.5","0","1","0.84","","Tidak Ada","unmatched","","","","","","","95.43","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kabupaten Takalar","kabupaten takalar","159.46","0.01","0.99","0.86","Penjajakan","Tidak Ada","unmatched","","","","","","","95.29","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kabupaten Gowa","kabupaten gowa","403.45","0","1","0.38","Telah MoU","Tidak Ada","unmatched","","","","","","","82.29","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kabupaten Sinjai","kabupaten sinjai","138.13","0.09","0.91","0.34","Penjajakan","Tidak Ada","unmatched","","","","","","","74.71","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kabupaten Maros","kabupaten maros","206.8","0.53","0.47","0.47","Telah MoU","Tidak Ada","matched","","","","0","0","0","69.08","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kabupaten Pangkajene Kepulauan","kabupaten pangkajene kepulauan","144.72","0.53","0.47","0.47","Penjajakan","Tidak Ada","unmatched","","","","","","","47","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kabupaten Barru","kabupaten barru","78.53","0.63","0.37","0.37","","Tidak Ada","unmatched","","","","","","","37","Low","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kabupaten Bone","kabupaten bone","413.69","0.73","0.27","0.27","Penjajakan","Tidak Ada","matched","39.5","11.7","19.1","30.8","47.7","100","47.6","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kabupaten Soppeng","kabupaten soppeng","120.67","0.71","0.29","0.29","","Tidak Ada","unmatched","","","","","","","29","Low","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kabupaten Wajo","kabupaten wajo","205.36","0.59","0.41","0.41","","Tidak Ada","unmatched","","","","","","","41","Low","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kabupaten Sidenreng Rappang","kabupaten sidenreng rappang","165.37","0.71","0.29","0.29","Penjajakan","Tidak Ada","unmatched","","","","","","","29","Low","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kabupaten Pinrang","kabupaten pinrang","239.36","0.67","0.33","0.33","","Tidak Ada","matched","","","","0","0","0","60.92","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kabupaten Enrekang","kabupaten enrekang","93.15","0.43","0.57","0.57","","Tidak Ada","unmatched","","","","","","","57","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kabupaten Luwu","kabupaten luwu","192.14","0","1","0.5","Penjajakan","Tidak Ada","matched","40","25","15","40","53","100","61.05","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kabupaten Tana Toraja","kabupaten tana toraja","129.47","0.66","0.34","0.2","","Tidak Ada","matched","42","11","30","41","49","100","42.15","Low","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kabupaten Luwu Utara","kabupaten luwu utara","166.56","0.01","0.99","0.83","","Tidak Ada","matched","55","10","10","20","29.5","100","93.8","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kabupaten Luwu Timur","kabupaten luwu timur","161.71","0.79","0.21","0.21","","Tidak Ada","matched","40","25","15","40","53.5","100","38.4","Low","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kabupaten Toraja Utara","kabupaten toraja utara","133.26","0.35","0.65","0.65","","Tidak Ada","unmatched","","","","","","","65","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kota Makassar","kota makassar","1034.48","0.08","0.92","0.15","Telah MoU","Dalam Perencanaan","matched","","","","0","0","0","82.5","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kota Parepare","kota parepare","81.66","0.99","0.01","0.01","","Tidak Ada","unmatched","","","","","","","1","Low","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Selatan","Kota Palopo","kota palopo","91.45","0.06","0.94","0.2","","Tidak Ada","unmatched","","","","","","","72.86","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tengah","Kabupaten Banggai Kepulauan","kabupaten banggai kepulauan","60.84","0","1","0.72","","Tidak Ada","matched","15","13","15","28","56","100","50.85","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tengah","Kabupaten Banggai","kabupaten banggai","188.9","0.01","0.99","0.83","","Tidak Ada","unmatched","","","","","","","94.43","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tengah","Kabupaten Morowali","kabupaten morowali","86.65","0.9","0.1","0.1","","Tidak Ada","matched","17.3","9.5","37.99","47.49","72","100","9.9","Low","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tengah","Kabupaten Poso","kabupaten poso","128.2","0.3","0.7","0.61","","Tidak Ada","unmatched","","","","","","","67.43","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tengah","Kabupaten Donggala","kabupaten donggala","156.8","0.25","0.75","0.75","","Tidak Ada","unmatched","","","","","","","75","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tengah","Kabupaten Toli-toli","kabupaten toli-toli","118","0.02","0.98","0.29","","Tidak Ada","unmatched","","","","","","","78.29","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tengah","Kabupaten Buol","kabupaten buol","77.1","0.02","0.98","0.84","","Tidak Ada","unmatched","","","","","","","94","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tengah","Kabupaten Parigi Moutong","kabupaten parigi moutong","232.4","0.13","0.87","0.87","","Tidak Ada","matched","","","","0","0","0","92.42","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tengah","Kabupaten Tojo Una-una","kabupaten tojo una-una","86.3","0.12","0.88","0.88","","Tidak Ada","unmatched","","","","","","","88","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tengah","Kabupaten Sigi","kabupaten sigi","138.51","0.31","0.69","0.69","","Tidak Ada","unmatched","","","","","","","69","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tengah","Kabupaten Banggai Laut","kabupaten banggai laut","30.96","0.02","0.98","0.61","","Tidak Ada","unmatched","","","","","","","87.43","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tengah","Kabupaten Morowali Utara","kabupaten morowali utara","75.32","0","1","0.87","","Tidak Ada","unmatched","","","","","","","96.29","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tengah","Kota Palu","kota palu","218.43","0.97","0.03","0.03","","Tidak Ada","matched","70.96","9.44","10.43","19.87","22.3","100","62.05","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tenggara","Kabupaten Buton","kabupaten buton","61.01","0","1","0.75","","Tidak Ada","matched","50","5","10","15","37","100","93.1","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tenggara","Kabupaten Muna","kabupaten muna","113.99","0.04","0.96","0.77","","Tidak Ada","unmatched","","","","","","","90.57","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tenggara","Kabupaten Konawe","kabupaten konawe","133.15","0.14","0.86","0.73","","Tidak Ada","matched","25","10","30","40","51.2","100","46.25","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tenggara","Kabupaten Kolaka","kabupaten kolaka","126","0.65","0.35","0.35","","Tidak Ada","matched","65","10","10","20","27","100","73","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tenggara","Kabupaten Konawe Selatan","kabupaten konawe selatan","163.47","0.1","0.9","0.9","","Tidak Ada","unmatched","","","","","","","90","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tenggara","Kabupaten Bombana","kabupaten bombana","84.03","0.25","0.75","0.75","","Tidak Ada","unmatched","","","","","","","75","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tenggara","Kabupaten Wakatobi","kabupaten wakatobi","59.4","0.32","0.68","0.29","","Tidak Ada","unmatched","","","","","","","56.86","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tenggara","Kabupaten Kolaka Utara","kabupaten kolaka utara","71.8","0.22","0.78","0.78","","Tidak Ada","unmatched","","","","","","","78","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tenggara","Kabupaten Buton Utara","kabupaten buton utara","36.88","0","1","0.83","","Tidak Ada","unmatched","","","","","","","95.14","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tenggara","Kabupaten Konawe Utara","kabupaten konawe utara","38.7","0","1","0.88","","Tidak Ada","matched","41","11","17","28","43","100","75.65","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tenggara","Kabupaten Kolaka Timur","kabupaten kolaka timur","64.8","0.09","0.91","0.91","","Tidak Ada","matched","","","","0","0","0","94.75","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tenggara","Kabupaten Konawe Kepulauan","kabupaten konawe kepulauan","21.77","0","1","1","","Tidak Ada","unmatched","","","","","","","100","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tenggara","Kabupaten Muna Barat","kabupaten muna barat","36.63","0","1","1","","Tidak Ada","unmatched","","","","","","","100","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tenggara","Kabupaten Buton Tengah","kabupaten buton tengah","60.22","0","1","0.14","","Tidak Ada","unmatched","","","","","","","75.43","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tenggara","Kabupaten Buton Selatan","kabupaten buton selatan","51.44","0","1","0.53","","Tidak Ada","unmatched","","","","","","","86.57","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tenggara","Kota Kendari","kota kendari","188.64","0.53","0.47","0.01","","Tidak Ada","matched","52.19","9.36","12.16","21.52","37.16","100","68.95","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Tenggara","Kota Baubau","kota baubau","81.9","0.99","0.01","0.01","","Tidak Ada","unmatched","","","","","","","1","Low","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Utara","Kabupaten Bolaang Mongondow","kabupaten bolaang mongondow","128.69","0.01","0.99","0.98","Penjajakan","Tidak Ada","matched","49","9.45","15.6","25.05","42.27","100","85.85","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Utara","Kabupaten Minahasa","kabupaten minahasa","176.77","0","1","0.41","","Tidak Ada","matched","","","","0","0","0","90.17","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Utara","Kabupaten Kepulauan Sangihe","kabupaten kepulauan sangihe","56.25","0.46","0.54","0.54","","Tidak Ada","matched","43.61","5.76","21.63","27.39","50.13","100","63.65","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Utara","Kabupaten Kepulauan Talaud","kabupaten kepulauan talaud","40.3","0","1","0.94","","Tidak Ada","matched","50.2","7","16","23","39.5","100","88.25","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Utara","Kabupaten Minahasa Selatan","kabupaten minahasa selatan","97.72","0.03","0.97","0.66","","Tidak Ada","matched","20","12","36","48","69","100","39.65","Low","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Utara","Kabupaten Minahasa Utara","kabupaten minahasa utara","120.48","0.01","0.99","0.53","","Tidak Ada","matched","35.9","7.88","18.77","26.65","55.82","100","68.5","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Utara","Kabupaten Bolaang Mongondow Utara","kabupaten bolaang mongondow utara","34.44","0","1","0.64","","Tidak Ada","matched","30","10","25","35","61","100","57.25","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Utara","Kabupaten Siau Tagulandang Biaro","kabupaten siau tagulandang biaro","28.21","0","1","0.8","","Tidak Ada","unmatched","","","","","","","94.29","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Utara","Kabupaten Minahasa Tenggara","kabupaten minahasa tenggara","47.72","0.59","0.41","0.41","","Tidak Ada","matched","35.01","15.27","3.36","18.63","40.76","100","58.75","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Utara","Kabupaten Bolaang Mongondow Selatan","kabupaten bolaang mongondow selatan","30.15","0.1","0.9","0.9","","Tidak Ada","matched","32","13","19","32","56","100","61.85","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Utara","Kabupaten Bolaang Mongondow Timur","kabupaten bolaang mongondow timur","128.69","0","1","1","","Tidak Ada","matched","50.16","8.75","13.98","22.73","42.13","100","89.1","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Utara","Kota Manado","kota manado","296.05","0.05","0.95","0.12","PKS - Operasional","Tidak Ada","matched","51","13","16","29","33","100","74.6","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Utara","Kota Bitung","kota bitung","128.83","0.05","0.95","0","","Tidak Ada","matched","50.2","16.03","15.07","31.1","36","100","70.85","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Utara","Kota Tomohon","kota tomohon","52.41","0.84","0.16","0.16","","Tidak Ada","matched","60","6","27","33","36","100","55.6","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sulawesi Utara","Kota Kotamobagu","kota kotamobagu","65.21","0.05","0.95","0.07","","Tidak Ada","matched","53.5","11.8","8.5","20.3","31.5","100","83.75","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Barat","Kabupaten Kepulauan Mentawai","kabupaten kepulauan mentawai","39.13","0.05","0.95","0.95","","Tidak Ada","unmatched","","","","","","","95","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Barat","Kabupaten Pesisir Selatan","kabupaten pesisir selatan","161.71","0.28","0.72","0.72","Penjajakan","Tidak Ada","matched","20.4","23","19","42","63.6","100","36.9","Low","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Barat","Kabupaten Solok","kabupaten solok","164.17","0.27","0.73","0.73","Penjajakan","Tidak Ada","matched","35.5","13.5","23","36.5","56","100","55.35","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Barat","Kabupaten Sijunjung","kabupaten sijunjung","101.4","0.48","0.52","0.31","","Tidak Ada","unmatched","","","","","","","46","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Barat","Kabupaten Tanah Datar","kabupaten tanah datar","131.35","0.59","0.41","0.41","Penjajakan","Tidak Ada","unmatched","","","","","","","41","Low","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Barat","Kabupaten Padang Pariaman","kabupaten padang pariaman","247.95","0.1","0.9","0.79","","Tidak Ada","matched","31.82","12.78","43.77","56.55","59.86","100","49.6","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Barat","Kabupaten Agam","kabupaten agam","232.44","0.34","0.66","0.66","Telah PKS","Tidak Ada","matched","70.44","6.08","8.15","14.23","18.63","100","88.1","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Barat","Kabupaten Lima Puluh Kota","kabupaten lima puluh kota","164.45","0.11","0.89","0.89","","Tidak Ada","unmatched","","","","","","","89","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Barat","Kabupaten Pasaman","kabupaten pasaman","127.23","0.22","0.78","0.4","","Tidak Ada","unmatched","","","","","","","67.14","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Barat","Kabupaten Solok Selatan","kabupaten solok selatan","67.04","0.28","0.72","0.51","Potensi, belum penjajakan","Tidak Ada","matched","34.35","16.35","25.69","42.04","43.96","100","47.2","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Barat","Kabupaten Dharmasraya","kabupaten dharmasraya","122.02","0.24","0.76","0.63","","Tidak Ada","matched","38","5","45","50","61","100","50.1","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Barat","Kabupaten Pasaman Barat","kabupaten pasaman barat","184.95","0.05","0.95","0.69","","Tidak Ada","unmatched","","","","","","","87.57","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Barat","Kota Padang","kota padang","668.98","0.99","0.01","0.01","Telah MoU","Tidak Ada","matched","63","6","15.2","21.2","31.9","100","60.1","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Barat","Kota Solok","kota solok","58.73","0.84","0.16","0.16","Potensi, belum penjajakan","Tidak Ada","matched","45.73","16.88","20.72","37.6","49.21","100","43.45","Low","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Barat","Kota Sawah Lunto","kota sawah lunto","19.15","0.93","0.07","0.07","","Tidak Ada","unmatched","","","","","","","7","Low","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Barat","Kota Padang Panjang","kota padang panjang","51.33","0.81","0.19","0.19","","Tidak Ada","matched","","","","0","0","0","52.75","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Barat","Kota Bukittinggi","kota bukittinggi","136.13","0.14","0.86","0.2","Telah MoU","Tidak Ada","matched","49.71","5.51","21.96","27.47","36.38","100","73.2","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Barat","Kota Payakumbuh","kota payakumbuh","98.31","0.21","0.79","0.01","","Tidak Ada","matched","48.25","15.45","17.47","32.92","44.35","100","63.85","Medium","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Barat","Kota Pariaman","kota pariaman","41.11","0.26","0.74","0","Potensi, belum penjajakan","Tidak Ada","matched","","","","0","0","0","72.5","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Selatan","Kabupaten Ogan Komering Ulu","kabupaten ogan komering ulu","156.02","0","1","0.63","Penjajakan","Tidak Ada","matched","35","10","15","25","55","100","70.45","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Selatan","Kabupaten Ogan Komering Ilir","kabupaten ogan komering ilir","323.85","0.05","0.95","0.87","","Tidak Ada","unmatched","","","","","","","92.71","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Selatan","Kabupaten Muara Enim","kabupaten muara enim","237.58","0.52","0.48","0.48","","Tidak Ada","matched","61.02","7.38","17.18","24.56","34.32","100","73.8","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Selatan","Kabupaten Lahat","kabupaten lahat","179.98","0.58","0.42","0.42","","Tidak Ada","unmatched","","","","","","","42","Low","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Selatan","Kabupaten Musi Rawas","kabupaten musi rawas","171.87","0.2","0.8","0.59","","Tidak Ada","unmatched","","","","","","","74","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Selatan","Kabupaten Musi Banyuasin","kabupaten musi banyuasin","270.32","0.39","0.61","0.61","","Tidak Ada","matched","10","10","10","20","70","100","42.1","Low","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
"Indonesia","2025","Sumatera Selatan","Kabupaten Banyuasin","kabupaten banyuasin","532.99","0","1","0.82","","Tidak Ada","unmatched","","","","","","","94.86","High","0.40 food share + 0.25 dry combustible deficit + 0.25 unmanaged waste + 0.10 leaked-to-environment; draft screening index"
